NUTS_ID,NUTS_NAME,id,height,latitude,longitude,name,state
DE145,Alb-Donau-Kreis,5511,823,48.5206,9.6187,Westerheim,Baden-Württemberg
DE145,Alb-Donau-Kreis,13672,593,48.5537,9.9877,Weidenstetten,Baden-Württemberg
DE145,Alb-Donau-Kreis,15478,514,48.2094,10.0655,Dietenheim,Baden-Württemberg
DE146,Biberach,384,570,48.0409,10.0808,Berkheim,Baden-Württemberg
DE146,Biberach,474,599,48.1252,9.7639,Warthausen-Birkenhard,Baden-Württemberg
DE146,Biberach,2850,777,48.1994,9.3327,Langenenslingen-Ittenhausen,Baden-Württemberg
DE146,Biberach,2886,539,48.2176,9.9097,Laupheim,Baden-Württemberg
DE146,Biberach,4189,533,48.1479,9.4596,"Altheim, Kreis Biberach",Baden-Württemberg
DE146,Biberach,4190,526,48.1667,9.5,Riedlingen (A),Baden-Württemberg
DE146,Biberach,5724,690,47.9589,10.0139,Rot an der Rot-Buch,Baden-Württemberg
DE146,Biberach,13715,604,48.1003,9.8058,Biberach an der Riß-Bergerhausen,Baden-Württemberg
DE128,Rhein-Neckar-Kreis,1093,131,49.4593,8.9595,Eberbach (LUBW),Baden-Württemberg
DE128,Rhein-Neckar-Kreis,3448,117,49.3945,8.8046,Neckargemünd-Kleingemünd,Baden-Württemberg
DE128,Rhein-Neckar-Kreis,4532,350,49.4103,8.9351,Schönbrunn/Baden,Baden-Württemberg
DE128,Rhein-Neckar-Kreis,4719,169,49.2447,8.8787,Sinsheim,Baden-Württemberg
DE128,Rhein-Neckar-Kreis,7239,178,49.3031,8.9032,Waibstadt/Schwarzbach,Baden-Württemberg
DE128,Rhein-Neckar-Kreis,13674,237,49.2943,8.9053,Waibstadt,Baden-Württemberg
DE129,"Pforzheim, Stadtkreis",3924,246,48.9059,8.7412,Pforzheim-Eutingen,Baden-Württemberg
DE12A,Calw,998,696,48.7968,8.4921,Dobel,Baden-Württemberg
DE12A,Calw,2158,350,48.8042,8.443,"Herrenalb, Bad",Baden-Württemberg
DE12A,Calw,2996,352,48.7726,8.7287,"Liebenzell, Bad (LUBW)",Baden-Württemberg
DE12A,Calw,3432,380,48.5667,8.7184,Nagold,Baden-Württemberg
DE12A,Calw,4517,635,48.7859,8.6451,"Schömberg, Kr. Calw",Baden-Württemberg
DE12A,Calw,4710,718,48.6191,8.5247,Simmersfeld,Baden-Württemberg
DE12A,Calw,5559,385,48.7848,8.5764,"Wildbad, Bad-Calmbach",Baden-Württemberg
DE12A,Calw,5560,740,48.7501,8.5365,"Wildbad, Bad-Sommerberg",Baden-Württemberg
DE12A,Calw,5562,570,48.6516,8.6801,Neubulach-Oberhaugstett,Baden-Württemberg
DE12A,Calw,5840,600,48.6669,8.4699,Enzklösterle,Baden-Württemberg
DE12A,Calw,5841,600,48.6667,8.4667,Enzklösterle (A),Baden-Württemberg
DE12A,Calw,5986,329,48.745,8.7301,Calw-Hirsau,Baden-Württemberg
DE12A,Calw,7434,351,48.8042,8.443,"Herrenalb, Bad (LUBW)",Baden-Württemberg
DE12B,Enzkreis,3362,244,48.9721,8.8734,Mühlacker,Baden-Württemberg
DE12B,Enzkreis,3925,333,48.9329,8.6973,Pforzheim-Ispringen,Baden-Württemberg
DE12B,Enzkreis,7494,160,48.9597,8.5905,"Königsbach-Stein, Enzkreis",Baden-Württemberg
DE22C,Dingolfing-Landau,1158,350,48.636,12.8531,Eichendorf,Bayern
DE22C,Dingolfing-Landau,1511,400,48.5587,12.5719,Marklkofen (Betriebsstelle Vilstalsee),Bayern
DE22C,Dingolfing-Landau,1846,344,48.6773,12.6204,Pilsting-Bäckermühle,Bayern
DE22C,Dingolfing-Landau,3153,449,48.6189,12.6233,Mamming-Schneiderberg,Bayern
DE22C,Dingolfing-Landau,3607,416,48.6106,12.4143,Loiching,Bayern
DE22C,Dingolfing-Landau,7395,351,48.6595,12.5388,Gottfrieding,Bayern
DE231,"Amberg, Kreisfreie Stadt",151,382,49.4691,11.8546,Amberg-Unterammersricht,Bayern
DE232,"Regensburg, Kreisfreie Stadt",4104,365,49.0425,12.1019,Regensburg,Bayern
DE233,"Weiden i. d. Opf, Kreisfreie Stadt",5397,440,49.6663,12.1845,Weiden,Bayern
DE234,Amberg-Sulzbach,1119,535,49.5767,11.6975,Edelsfeld,Bayern
DE234,Amberg-Sulzbach,1458,492,49.5747,11.8859,Freihung-Großschönbrunn,Bayern
DE234,Amberg-Sulzbach,2538,425,49.3658,11.6925,"Kastl, Kreis Amberg-Sulzbach",Bayern
DE234,Amberg-Sulzbach,2773,417,49.4283,11.9016,Kümmersbruck,Bayern
DE234,Amberg-Sulzbach,3530,479,49.5003,11.6397,Neukirchen/Oberpfalz -Haid,Bayern
DE234,Amberg-Sulzbach,4494,455,49.2806,11.914000000000001,Schmidmühlen,Bayern
DE234,Amberg-Sulzbach,6205,533,49.4039,11.7603,Ursensollen (Hohenburger Str.,Bayern
DE21G,Mühldorf a. Inn,2453,403,48.178000000000004,12.3798,Jettenbach,Bayern
DE21G,Mühldorf a. Inn,3366,406,48.2791,12.5024,Mühldorf,Bayern
DE21G,Mühldorf a. Inn,3535,440,48.3657,12.5215,Neumarkt-Sankt Veit (Kläranlage),Bayern
DE21G,Mühldorf a. Inn,3735,455,48.2635,12.276,Obertaufkirchen,Bayern
DE21G,Mühldorf a. Inn,6286,400,48.2612,12.4292,Ampfing (Kläranlage),Bayern
DE21H,"München, Landkreis",933,585,48.0368,11.5777,"Deisenhofen, Kreis München",Bayern
DE21H,"München, Landkreis",3722,484,48.2443,11.5528,Oberschleißheim,Bayern
DE21H,"München, Landkreis",4413,555,47.9767,11.4693,Schäftlarn-Kloster Schäftlarn,Bayern
DE21H,"München, Landkreis",6280,600,47.971000000000004,11.7747,Aying (Brauerei),Bayern
DE21H,"München, Landkreis",7431,604,48.013000000000005,11.5524,Oberhaching-Laufzorn,Bayern
DE21I,Neuburg-Schrobenhausen,2521,374,48.6765,11.2961,Karlshuld,Bayern
DE21I,Neuburg-Schrobenhausen,2691,378,48.6707,11.2173,Königsmoos-Untermaxfeld,Bayern
DE21I,Neuburg-Schrobenhausen,3484,380,48.7086,11.2147,Neuburg/Donau (Flugplatz),Bayern
DE21I,Neuburg-Schrobenhausen,4567,415,48.5539,11.2846,Schrobenhausen,Bayern
DE21J,Pfaffenhofen a. d. Ilm,1578,395,48.6516,11.5845,Geisenfeld-Eichelberg,Bayern
DE21J,Pfaffenhofen a. d. Ilm,2360,438,48.6018,11.6769,Hüll,Bayern
DE21J,Pfaffenhofen a. d. Ilm,2410,364,48.7112,11.5362,Ingolstadt (Flugplatz),Bayern
DE21J,Pfaffenhofen a. d. Ilm,4441,479,48.5025,11.4543,Scheyern,Bayern
DE21J,Pfaffenhofen a. d. Ilm,4946,500,48.5151,11.6545,Schweitenkirchen-Sünzhausen,Bayern
DE80O,Ludwigslust-Parchim,591,45,53.3911,10.6878,Boizenburg,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,1495,52,53.5389,11.7607,Goldenbow,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,1694,58,53.606,12.1033,Goldberg,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,1717,28,53.2651,11.5042,Grabow (Kläranlage Fahlenkamp),Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,3146,31,53.2141,11.3686,Malk Göhren,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,3148,40,53.2113,11.3247,Malliß,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,3196,81,53.3223,11.9319,Marnitz,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,3564,35,53.4571,11.5687,Neustadt-Glewe-Friedrichsmoor,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,3945,66,53.4585,12.2417,Plau am See,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,4101,16,53.3469,11.1992,Redefin,Mecklenburg-Vorpommern
DE80O,Ludwigslust-Parchim,7078,34,53.5035,11.0014,Dodow,Mecklenburg-Vorpommern
DE278,Günzburg,1886,444,48.4878,10.2607,Günzburg,Bayern
DE278,Günzburg,2761,520,48.251000000000005,10.4163,Krumbach-Edenhausen,Bayern
DE278,Günzburg,2926,477,48.4333,10.2333,Leipheim (Flugplatz),Bayern
DE278,Günzburg,3485,486,48.3115,10.3773,Neuburg/Kammel-Langenhaslach,Bayern
DE80M,Nordwestmecklenburg,596,15,54.0028,11.1908,Boltenhagen,Mecklenburg-Vorpommern
DE80M,Nordwestmecklenburg,839,27,53.7575,10.9288,Carlow,Mecklenburg-Vorpommern
DE80M,Nordwestmecklenburg,1769,25,53.8312,11.1713,Grevesmühlen,Mecklenburg-Vorpommern
DE80M,Nordwestmecklenburg,2272,43,53.7784,11.5595,Ventschow,Mecklenburg-Vorpommern
DE80M,Nordwestmecklenburg,2578,12,53.9995,11.4341,Kirchdorf/Poel,Mecklenburg-Vorpommern
DEB12,Ahrweiler,2500,570,50.3953,6.9896,"Kaltenborn, Hohe Acht",Rheinland-Pfalz
DEB12,Ahrweiler,3490,111,50.5346,7.0853,"Neuenahr, Bad-Ahrweiler",Rheinland-Pfalz
DEB12,Ahrweiler,3659,627,50.3391,6.9501,Nürburg,Rheinland-Pfalz
DEB12,Ahrweiler,3660,485,50.3601,6.8697,Nürburg-Barweiler,Rheinland-Pfalz
DEB12,Ahrweiler,4219,512,50.3965,6.8568,Rodder,Rheinland-Pfalz
DEB12,Ahrweiler,6327,60,50.5539,7.2554,Sinzig,Rheinland-Pfalz
DEB12,Ahrweiler,14010,274,50.5582,7.0318,Esch (DLR RLP),Rheinland-Pfalz
DEB12,Ahrweiler,14042,150,50.5849,7.1455,Leimersdorf-Nierendorf,Rheinland-Pfalz
DEB12,Ahrweiler,15045,420,50.407,7.1458,Weibern (WWV RLP),Rheinland-Pfalz
DEB12,Ahrweiler,15958,287,50.3996,7.2651,Glees (Laacher See),Rheinland-Pfalz
DEC05,Saarpfalz-Kreis,2331,235,49.3278,7.3533,Homburg/Saar,Saarland
DED52,Leipzig,1848,118,51.309,12.1718,Markranstädt-Großlehna,Sachsen
DED52,Leipzig,7323,150,51.2359,12.5517,Belgershain,Sachsen
DED52,Leipzig,7326,134,51.1918,12.7645,Grimma-Kleinbothen,Sachsen
DED52,Leipzig,13688,128,51.1693,12.2618,Pegau,Sachsen
DED53,Nordsachsen,721,101,51.5168,12.4356,Schönwölkau-Brinnis,Sachsen
DED53,Nordsachsen,876,314,51.303999999999995,13.0096,Collmberg,Sachsen
DED53,Nordsachsen,1166,105,51.4601,12.6692,Eilenburg,Sachsen
DED53,Nordsachsen,2641,85,51.5185,12.9065,Klitzschen bei Torgau,Sachsen
DED53,Nordsachsen,2932,131,51.4348,12.2396,Leipzig/Halle,Sachsen
DED53,Nordsachsen,3811,150,51.29600000000001,13.0928,Oschatz,Sachsen
DED53,Nordsachsen,5068,80,51.5833,13.0,Torgau,Sachsen
DE279,Neu-Ulm,5444,500,48.3091,10.2048,Weißenhorn-Oberreichenbach,Bayern
DE27A,Lindau (Bodensee),3714,896,47.5538,9.9406,Oberreute,Bayern
DE27A,Lindau (Bodensee),4429,778,47.588,9.85,Scheidegg,Bayern
DE27A,Lindau (Bodensee),4704,507,47.5776,9.7404,Sigmarszell-Zeisertsweiler,Bayern
DE27A,Lindau (Bodensee),6102,397,47.5396,9.6843,Lindau (SWN),Bayern
DE27A,Lindau (Bodensee),6294,600,47.5738,9.9033,Weiler-Simmerberg (Kläranlage),Bayern
DE27B,Ostallgäu,1950,780,47.6463,10.8073,Halblech-Trauchgau,Bayern
DE27B,Ostallgäu,2387,626,48.0374,10.7409,Buchloe,Bayern
DE27B,Ostallgäu,3190,790,47.7196,10.6433,Marktoberdorf-Sulzschneid,Bayern
DE27B,Ostallgäu,4596,804,47.5775,10.7206,Schwangau,Bayern
DE27B,Ostallgäu,4597,792,47.5769,10.7181,Schwangau-Horn,Bayern
DE27B,Ostallgäu,4641,802,47.6711,10.6271,Seeg (Kläranlage),Bayern
DE27B,Ostallgäu,5169,831,47.7674,10.4604,Kraftisried,Bayern
DE27B,Ostallgäu,6300,796,47.5768,10.7179,Schwangau-Horn (LfW),Bayern
DE27B,Ostallgäu,15214,808,47.6247,10.8076,Halblech-Bayerniederhofen,Bayern
DEC06,St. Wendel,3625,403,49.5568,7.0716,Nohfelden-Gonnesweiler,Saarland
DEC06,St. Wendel,4397,400,49.5025,7.202000000000001,Sankt Wendel-Urweiler,Saarland
DEC06,St. Wendel,4425,569,49.4864,7.029,Schaumberg-Tholey,Saarland
DEC06,St. Wendel,4665,431,49.5281,7.0417,Selbach (Tholey),Saarland
DEC06,St. Wendel,5029,386,49.4738,7.0386,Tholey,Saarland
DED21,"Dresden, Kreisfreie Stadt",1048,227,51.128,13.7543,Dresden-Klotzsche,Sachsen
DED21,"Dresden, Kreisfreie Stadt",1050,114,51.0221,13.847000000000001,Dresden-Hosterwitz,Sachsen
DED21,"Dresden, Kreisfreie Stadt",1051,120,51.0248,13.775,Dresden-Strehlen,Sachsen
DED2C,Bautzen,314,234,51.1604,14.5042,"Kubschütz, Kr. Bautzen",Sachsen
DED2C,Bautzen,3094,166,51.3122,14.0499,Kamenz-Cunnersdorf,Sachsen
DED2C,Bautzen,4023,270,51.2006,14.0207,Pulsnitz,Sachsen
DED2C,Bautzen,4606,116,51.5167,14.35,Schwarze Pumpe,Brandenburg
DED2C,Bautzen,6129,290,51.0593,14.4266,Sohland/Spree,Sachsen
DED2C,Bautzen,7393,116,51.4493,14.2533,Hoyerswerda,Sachsen
DEA1A,"Wuppertal, Kreisfreie Stadt",5717,134,51.2256,7.1052,Wuppertal-Buchenhofen,Nordrhein-Westfalen
DEA1A,"Wuppertal, Kreisfreie Stadt",14184,126,51.2242,7.107,Wuppertal-Buchenhofen/Wupper,Nordrhein-Westfalen
DEA1A,"Wuppertal, Kreisfreie Stadt",15200,327,51.2531,7.2157,Wuppertal,Nordrhein-Westfalen
DEA38,Warendorf,326,120,51.7204,8.0577,Beckum-Unterberg,Nordrhein-Westfalen
DEA38,Warendorf,1046,72,51.7585,7.7528,Drensteinfurt,Nordrhein-Westfalen
DEA38,Warendorf,1246,104,51.8418,8.0607,Ennigerloh-Ostenfelde,Nordrhein-Westfalen
DEA38,Warendorf,13669,55,52.0087,7.852,Ostbevern-Schirlheide,Nordrhein-Westfalen
DEA41,"Bielefeld, Kreisfreie Stadt",7106,105,52.0714,8.4565,Bielefeld-Deppendorf,Nordrhein-Westfalen
DEA42,Gütersloh,1892,72,51.9298,8.3005,Gütersloh (Flugplatz),Nordrhein-Westfalen
DEA42,Gütersloh,2027,63,51.9753,8.2094,Harsewinkel,Nordrhein-Westfalen
DEA42,Gütersloh,13693,70,51.9258,8.3111,Gütersloh/Ems,Nordrhein-Westfalen
DEA43,Herford,1241,128,52.15,8.5226,Enger,Nordrhein-Westfalen
DEA43,Herford,2147,77,52.1264,8.6865,Herford,Nordrhein-Westfalen
DEA44,Höxter,613,206,51.5677,9.2324,Borgentreich,Nordrhein-Westfalen
DEA44,Höxter,644,150,51.7049,9.1738,Brakel,Nordrhein-Westfalen
DEA44,Höxter,1053,192,51.7337,9.0445,"Driburg, Bad",Nordrhein-Westfalen
DEA44,Höxter,2703,496,51.855,9.3239,Köterberg,Nordrhein-Westfalen
DEA44,Höxter,5347,236,51.504,9.1118,Warburg,Nordrhein-Westfalen
DE40D,Ostprignitz-Ruppin,96,50,52.9437,12.8518,Neuruppin-Alt Ruppin,Brandenburg
DE40D,Ostprignitz-Ruppin,2794,40,52.9363,12.4093,Kyritz,Brandenburg
DE40D,Ostprignitz-Ruppin,3473,89,53.0528,12.7562,Neuruppin-Gühlen Glienicke,Brandenburg
DE40D,Ostprignitz-Ruppin,3552,38,52.9037,12.8072,Neuruppin,Brandenburg
DE40D,Ostprignitz-Ruppin,5642,72,53.1833,12.5167,Wittstock,Brandenburg
DE40D,Ostprignitz-Ruppin,5643,66,53.1864,12.4949,Wittstock-Rote Mühle,Brandenburg
DE40E,Potsdam-Mittelmark,735,52,52.1692,12.7334,Brück-Gömnigk,Brandenburg
DE40E,Potsdam-Mittelmark,1801,31,52.4042,12.7923,Groß Kreutz,Brandenburg
DE40E,Potsdam-Mittelmark,5546,187,52.1207,12.4585,Wiesenburg,Brandenburg
DE40E,Potsdam-Mittelmark,5684,40,52.2813,12.458,Wollin,Brandenburg
DE40E,Potsdam-Mittelmark,6265,36,52.3613,12.3867,Wusterwitz,Brandenburg
DE40E,Potsdam-Mittelmark,13662,37,52.3031,12.4029,Boecke,Brandenburg
DEA1B,Kleve,1590,37,51.4942,6.2463,Geldern-Walbeck,Nordrhein-Westfalen
DEA1B,Kleve,1672,19,51.6833,6.1667,Goch,Nordrhein-Westfalen
DEA1B,Kleve,2494,31,51.7329,6.2688,Kalkar,Nordrhein-Westfalen
DEA1B,Kleve,2629,46,51.7612,6.0954,Kleve,Nordrhein-Westfalen
DEA1B,Kleve,2798,32,51.6,6.15,Laarbruch,Nordrhein-Westfalen
DEA1B,Kleve,4900,45,51.4406,6.2672,Straelen,Nordrhein-Westfalen
DEA1B,Kleve,14176,15,51.6901,6.1502,Goch (Klärwerk) (WV NRW),Nordrhein-Westfalen
DEA1B,Kleve,14177,24,51.5426,6.315,Geldern (Klärwerk) (WV NRW),Nordrhein-Westfalen
DEA1C,Mettmann,14155,117,51.2276,7.0016,Haan-Gruiten (WV NRW),Nordrhein-Westfalen
DEA1C,Mettmann,14156,110,51.2889,6.9276,Ratingen-Homberg (WV NRW),Nordrhein-Westfalen
DEA1C,Mettmann,14158,46,51.1189,6.9322,Langenfeld (WV NRW),Nordrhein-Westfalen
DEA1C,Mettmann,14159,165,51.3465,7.0226,Velbert (WV NRW),Nordrhein-Westfalen
DEA1D,Rhein-Kreis Neuss,1024,37,51.1157,6.851,Dormagen-Zons,Nordrhein-Westfalen
DEA1D,Rhein-Kreis Neuss,14166,51,51.108999999999995,6.5982,Grevenbroich (WV NRW),Nordrhein-Westfalen
DEA1D,Rhein-Kreis Neuss,14179,42,51.1968,6.495,Korschenbroich (WV NRW),Nordrhein-Westfalen
DEA1E,Viersen,743,73,51.2,6.1333,Brüggen (Flugplatz),Nordrhein-Westfalen
DEA1E,Viersen,5064,37,51.2897,6.4437,Tönisvorst,Nordrhein-Westfalen
DEA1E,Viersen,7344,45,51.2992,6.2013,Nettetal-Hülst,Nordrhein-Westfalen
DEA1E,Viersen,14178,35,51.3454,6.3546,Grefrath (Klärwerk) (WV NRW),Nordrhein-Westfalen
DEB39,"Worms, Kreisfreie Stadt",5692,88,49.6051,8.3659,Worms,Rheinland-Pfalz
DEB3A,"Zweibrücken, Kreisfreie Stadt",13778,225,49.2525,7.34,Zweibrücken (Kläranlage),Rheinland-Pfalz
DEB3B,Alzey-Worms,150,215,49.7273,8.1164,Alzey,Rheinland-Pfalz
DEB3B,Alzey-Worms,3272,89,49.7395,8.3288,Mettenheim (WWV RLP),Rheinland-Pfalz
DEB3B,Alzey-Worms,7140,140,49.7874,7.9839,Eckelsheim (Villa Bäder) (WWV RLP),Rheinland-Pfalz
DEB3B,Alzey-Worms,14008,245,49.8228,8.1044,Rommersheim (DLR RLP),Rheinland-Pfalz
DEB3B,Alzey-Worms,14014,224,49.7271,8.1168,Kettenheim (DLR RLP),Rheinland-Pfalz
DEB3B,Alzey-Worms,14065,131,49.5982,8.2373,Offstein (DLR RLP),Rheinland-Pfalz
DEB3B,Alzey-Worms,14108,95,49.7473,8.384,Eich (DLR RLP),Rheinland-Pfalz
DEB3B,Alzey-Worms,15569,152,49.8078,7.954,Wöllstein,Rheinland-Pfalz
DEB3C,Bad Dürkheim,1072,107,49.4719,8.1929,"Dürkheim, Bad",Rheinland-Pfalz
DEB3C,Bad Dürkheim,1870,160,49.5665,8.177999999999999,Grünstadt,Rheinland-Pfalz
DEB3C,Bad Dürkheim,6332,210,49.4114,8.006,Weidenthal,Rheinland-Pfalz
DEB3C,Bad Dürkheim,14018,180,49.5189,8.1847,Dackenheim (DLR RLP),Rheinland-Pfalz
DEB3C,Bad Dürkheim,15039,216,49.3452,7.9579,Elmstein (Kläranlage),Rheinland-Pfalz
DEB3D,Donnersbergkreis,316,310,49.6957,7.8387,Bayerfeld-Steckweiler -Schmalfelderhof,Rheinland-Pfalz
DEB3D,Donnersbergkreis,1011,442,49.6017,7.7413,Dörrmoschel-Felsbergerhof,Rheinland-Pfalz
DEB3D,Donnersbergkreis,4323,461,49.6468,7.8837,Ruppertsecken,Rheinland-Pfalz
DEB3D,Donnersbergkreis,14035,194,49.6334,8.0278,Weierhof (DLR RLP),Rheinland-Pfalz
DEE02,"Halle (Saale), Kreisfreie Stadt",1957,93,51.5138,11.9499,Halle-Kröllwitz,Sachsen-Anhalt
DEE02,"Halle (Saale), Kreisfreie Stadt",1960,102,51.4831,11.9671,Halle (Stadt),Sachsen-Anhalt
DE721,"Gießen, Landkreis",1639,203,50.6017,8.6439,Gießen/Wettenberg,Hessen
DE722,Lahn-Dill-Kreis,211,200,50.58,8.4685,Aßlar Klein-Altenstädten,Hessen
DE722,Lahn-Dill-Kreis,977,377,50.8541,8.3416,Dietzhölztal-Mandeln,Hessen
DE722,Lahn-Dill-Kreis,979,314,50.7364,8.2672,Dillenburg,Hessen
DE722,Lahn-Dill-Kreis,1055,482,50.6316,8.1813,Driedorf,Hessen
DE722,Lahn-Dill-Kreis,6136,220,50.7,8.3,Dillenburg-Niederscheld (Klära,Hessen
DE722,Lahn-Dill-Kreis,15490,298,50.8053,8.3382,Eschenburg-Eibelshausen,Hessen
DE723,Limburg-Weilburg,837,244,50.2863,8.2949,"Camberg, Bad",Hessen
DE723,Limburg-Weilburg,3004,185,50.4116,8.0605,Limburg/Lahn-Offheim,Hessen
DE723,Limburg-Weilburg,3005,175,50.371,8.0713,Limburg/Lahn-Blumenrod (Zeppe,Hessen
DE723,Limburg-Weilburg,3042,230,50.5617,8.2386,Löhnberg-Obershausen,Hessen
DE723,Limburg-Weilburg,5294,280,50.5121,8.1326,Waldbrunn-Lahr,Hessen
DE723,Limburg-Weilburg,5416,183,50.4284,8.3806,Weilmünster,Hessen
DE723,Limburg-Weilburg,6344,168,50.394,8.1423,Runkel-Ennerich,Hessen
DE724,Marburg-Biedenkopf,158,210,50.784,8.9545,Amöneburg-Rüdigheim,Hessen
DE724,Marburg-Biedenkopf,482,280,50.8833,8.55,Biedenkopf-Eckelshausen,Hessen
DE724,Marburg-Biedenkopf,3162,178,50.7755,8.7612,Marburg-Cappel,Hessen
DE724,Marburg-Biedenkopf,3164,187,50.8492,8.7746,"Cölbe, Kr. Marburg-Biedenkopf",Hessen
DE724,Marburg-Biedenkopf,5524,227,50.9087,8.6929,Wetter/Hessen-Amönau,Hessen
DEB13,Altenkirchen (Westerwald),1559,402,50.7421,7.8163,Gebhardshain,Rheinland-Pfalz
DEB13,Altenkirchen (Westerwald),2211,295,50.7371,7.6528,Hilgenroth,Rheinland-Pfalz
DEB13,Altenkirchen (Westerwald),5625,320,50.8202,7.7419,Wissen/Sieg-Honigsessen (WWV RLP),Rheinland-Pfalz
DEB13,Altenkirchen (Westerwald),7499,172,50.7893,7.827999999999999,Wallmenroth,Rheinland-Pfalz
DEB13,Altenkirchen (Westerwald),13918,160,50.6181,7.478,Peterslahr (Kläranlage),Rheinland-Pfalz
DEB13,Altenkirchen (Westerwald),14026,312,50.7316,7.7002,Isert (DLR RLP),Rheinland-Pfalz
DEB13,Altenkirchen (Westerwald),15201,225,50.815,7.7981,Elkhausen,Rheinland-Pfalz
DEB13,Altenkirchen (Westerwald),15851,483,50.7668,7.9735,Herdorf,Rheinland-Pfalz
DEB14,Bad Kreuznach,2595,181,49.788999999999994,7.4853,Kirn,Rheinland-Pfalz
DEB14,Bad Kreuznach,3921,396,49.85,7.6,Pferdsfeld,Rheinland-Pfalz
DEB14,Bad Kreuznach,4301,102,49.8502,7.871,"Kreuznach, Bad",Rheinland-Pfalz
DEB14,Bad Kreuznach,4474,170,49.7961,7.7583,Schlossböckelheim,Rheinland-Pfalz
DEB14,Bad Kreuznach,4650,344,49.8417,7.5541,"Seesbach, Kr. Bad Kreuznach",Rheinland-Pfalz
DEB14,Bad Kreuznach,6192,115,49.8083,7.8458,"Münster am Stein, Bad",Rheinland-Pfalz
DEB14,Bad Kreuznach,14038,160,49.7809,7.6118,Meddersheim (DLR RLP),Rheinland-Pfalz
DEB14,Bad Kreuznach,14139,610,49.8967,7.5869,Entenpfuhl (DLR RLP),Rheinland-Pfalz
DEB15,Birkenfeld,732,545,49.7985,7.2278,"Bruchweiler, Kr. Birkenfeld",Rheinland-Pfalz
DEB15,Birkenfeld,2167,302,49.7672,7.3356,Niederwörresbach,Rheinland-Pfalz
DEB15,Birkenfeld,2385,376,49.6927,7.3264,Idar-Oberstein,Rheinland-Pfalz
DEB15,Birkenfeld,4167,370,49.8633,7.3378,Rhaunen,Rheinland-Pfalz
DEB15,Birkenfeld,6319,330,49.6147,7.2025,Hoppstädten-Weiersbach,Rheinland-Pfalz
DEB15,Birkenfeld,6333,650,49.7286,7.1289,Hüttgeswasen,Rheinland-Pfalz
DEB15,Birkenfeld,14022,461,49.6353,7.2105,Dienstweiler (DLR RLP),Rheinland-Pfalz
DEB15,Birkenfeld,15009,460,49.657,7.1039,Abentheuer,Rheinland-Pfalz
DEB15,Birkenfeld,15212,297,49.8736,7.3813,Hausen,Rheinland-Pfalz
DEB15,Birkenfeld,15448,411,49.6185,7.308,Baumholder (DLR RLP),Rheinland-Pfalz
DEB15,Birkenfeld,15561,247,49.7461,7.3919,Fischbach (DLR RLP),Rheinland-Pfalz
DEB15,Birkenfeld,15570,590,49.6938,7.0756,Börfink-Brunnen,Rheinland-Pfalz
DEB15,Birkenfeld,15989,649,49.7409,7.1934,Leisel,Rheinland-Pfalz
DEE03,"Magdeburg, Kreisfreie Stadt",3126,76,52.1029,11.5827,Magdeburg,Sachsen-Anhalt
DEE04,Altmarkkreis Salzwedel,181,30,52.8761,11.5042,Arendsee,Sachsen-Anhalt
DEE04,Altmarkkreis Salzwedel,966,65,52.7522,10.8831,Diesdorf,Sachsen-Anhalt
DEE04,Altmarkkreis Salzwedel,1544,47,52.5129,11.3941,Gardelegen,Sachsen-Anhalt
DEE04,Altmarkkreis Salzwedel,2662,59,52.5233,11.1261,Köckte,Sachsen-Anhalt
DEE04,Altmarkkreis Salzwedel,4373,29,52.8568,11.1319,Salzwedel,Sachsen-Anhalt
DEE04,Altmarkkreis Salzwedel,5614,35,52.7582,11.2549,Winterfeld-Sallenthin,Sachsen-Anhalt
DEE05,Anhalt-Bitterfeld,287,52,51.9611,11.9159,Walternienburg-Ronney,Sachsen-Anhalt
DEE05,Anhalt-Bitterfeld,524,80,51.6333,12.3167,Bitterfeld,Sachsen-Anhalt
DEE05,Anhalt-Bitterfeld,2704,76,51.7511,12.0094,Köthen (Anhalt),Sachsen-Anhalt
DEE05,Anhalt-Bitterfeld,4782,87,51.604,12.1093,Spören-Prussendorf,Sachsen-Anhalt
DEE05,Anhalt-Bitterfeld,7364,74,51.681999999999995,12.3042,Jeßnitz,Sachsen-Anhalt
DEE05,Anhalt-Bitterfeld,7500,82,52.0223,12.1597,Badewitz bei Zerbst,Sachsen-Anhalt
DEA45,Lippe,950,194,51.95,8.9,Detmold,Nordrhein-Westfalen
DEA45,Lippe,1131,430,51.831,8.9506,Eggegebirge,Nordrhein-Westfalen
DEA45,Lippe,2810,150,51.9446,8.7749,"Lage, Kreis Lippe-Hörste",Nordrhein-Westfalen
DEA45,Lippe,3227,216,51.8936,8.9842,"Meinberg, Bad",Nordrhein-Westfalen
